filename,filesize,modified,errors,md5,namespace,id,format,version,mime,basis,warning
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/.DS_Store,8196,2015-09-10T10:47:14-04:00,,846eb8aa7b5e7c0a22fccb194f1dfc89,pronom,fmt/394,DS_store file (MAC),,,"extension match ds_store; byte match at 3, 7",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/._.DS_Store,70,2015-09-10T10:47:14-04:00,,f9a6ea9806b2d261e5456381dc68c217,pronom,fmt/503,AppleDouble Resource Fork,2,multipart/appledouble,"byte match at 0, 8",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/.DS_Store,8196,2015-09-10T10:49:36-04:00,,061d8d368875c9a218e22a67fc2c9034,pronom,fmt/394,DS_store file (MAC),,,"extension match ds_store; byte match at 3, 7",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/._.DS_Store,70,2015-09-10T10:49:36-04:00,,f9a6ea9806b2d261e5456381dc68c217,pronom,fmt/503,AppleDouble Resource Fork,2,multipart/appledouble,"byte match at 0, 8",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/.DS_Store,10244,2015-09-10T10:49:36-04:00,,bde96736353a35cb5438f4cf4558b119,pronom,fmt/394,DS_store file (MAC),,,"extension match ds_store; byte match at 3, 7",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/._.DS_Store,70,2015-09-10T10:49:36-04:00,,f9a6ea9806b2d261e5456381dc68c217,pronom,fmt/503,AppleDouble Resource Fork,2,multipart/appledouble,"byte match at 0, 8",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/.DS_Store,6148,2015-09-10T10:49:36-04:00,,6eb7e6c6e37251c819ade92bdbef9a8f,pronom,fmt/394,DS_store file (MAC),,,"extension match ds_store; byte match at 3, 7",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/._.DS_Store,70,2015-09-10T10:49:36-04:00,,f9a6ea9806b2d261e5456381dc68c217,pronom,fmt/503,AppleDouble Resource Fork,2,multipart/appledouble,"byte match at 0, 8",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/ALDUNCE-PAULINA.doc,1107968,2015-09-10T10:49:38-04:00,,9bf92106254aad6e5e71a90b2f687930,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 72, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/ALLALI -Abdelkader .doc,123904,2015-09-10T10:49:38-04:00,,d05fda864b86404de2e00c71cb589608,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 72, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/ANGELES-Manuel.doc,102400,2015-09-10T10:49:38-04:00,,cb1fe12bca8f80b90e941f3e57ee5d58,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 89, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Aerts-Jeroen.pdf,39357,2015-09-10T10:49:38-04:00,,7c581120da0c4d556e3ba9ee9654c388,pronom,fmt/18,Acrobat PDF 1.4 - Portable Document Format,1.4,application/pdf,extension match pdf; byte match at [[0 8] [39351 5]],
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Aldrian-Edvin.doc,143360,2015-09-10T10:49:38-04:00,,b69ce251f0d11a71d16e29f3c861348b,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 85, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Allen-Myles.pdf,53326,2015-09-10T10:49:38-04:00,,035d0d94e3767ee09bc082a23e643f1a,pronom,fmt/17,Acrobat PDF 1.3 - Portable Document Format,1.3,application/pdf,extension match pdf; byte match at [[0 8] [53320 5]],
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Ananicheva-Maria.doc,41984,2015-09-10T10:49:38-04:00,,8ffc43b259e03ef4d807c6f7a80f118b,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 85, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Angel-James.doc,78336,2015-09-10T10:49:38-04:00,,ed2e7d5e262afe2a89f77ecfd6eaf493,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 72, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Angulo Villarreal-Lenkiza.doc,70144,2015-09-10T10:49:38-04:00,,3d2967e61b52441fabe0c1baba7674fc,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 89, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Arnell-Nigel.pdf,128051,2015-09-10T10:49:38-04:00,,d875ec0901cafe208ed44ab71fcf2fe6,pronom,fmt/17,Acrobat PDF 1.3 - Portable Document Format,1.3,application/pdf,extension match pdf; byte match at [[0 8] [128045 5]],
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Asaduzzaman-M.doc,75776,2015-09-10T10:49:38-04:00,,19c3c144c6ed5c5a1d614ec9dbf519b5,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 72, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Asano-Shiho.doc,43008,2015-09-10T10:49:38-04:00,,3d7a184cfacaa627de04428c2f04c871,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 81, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Auld-Heather.doc,51200,2015-09-10T10:49:38-04:00,,0561b6984115e7db0dda90e997ce3927,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 72, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/BHATTACHARYA-SUMANA.doc,75264,2015-09-10T10:49:38-04:00,,60660c5e56a44579b12835c7deb64047,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 77, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/BITRAN-Daniel.doc,43520,2015-09-10T10:49:38-04:00,,b5834630997e207f7a7ce36d287acdce,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 78, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/BLOESCHL-GUENTER.doc,67584,2015-09-10T10:49:38-04:00,,61419d328c899d5efbdac336af2c5d4b,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 77, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/BOJARIU-ROXANA.pdf,28148,2015-09-10T10:49:38-04:00,,91586883657c51d4618c7bc23862b2d4,pronom,fmt/18,Acrobat PDF 1.4 - Portable Document Format,1.4,application/pdf,extension match pdf; byte match at [[0 8] [28141 5]],
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/BORSHCH-SERGEY.doc,43520,2015-09-10T10:49:38-04:00,,ca2e589ca82759ee1ba54406996d6d2c,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 77, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Bae-Deg-Hyo.doc,39936,2015-09-10T10:49:38-04:00,,30056d7f8b6012e01ecd821f71e7e582,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 72, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Bala-Govindasamy.pdf,115181,2015-09-10T10:49:38-04:00,,73cfd215b08eb5a5331294743c8e79d3,pronom,fmt/19,Acrobat PDF 1.5 - Portable Document Format,1.5,application/pdf,extension match pdf; byte match at [[0 8] [115174 5]],
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Bardt-Hubertus.pdf,29084,2015-09-10T10:49:38-04:00,,02738f2b33a1864481924b89ae6539b3,pronom,fmt/18,Acrobat PDF 1.4 - Portable Document Format,1.4,application/pdf,extension match pdf; byte match at [[0 8] [29077 5]],
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Bayer (Linnerooth)-Joanne.doc,110592,2015-09-10T10:49:38-04:00,,5a2602e9cee2b34c775249b6142e9a09,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 85, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Beniston-Martin.doc,46592,2015-09-10T10:49:38-04:00,,82de327b27e73ad6d08936e00323aff6,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 77, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Bertollini-Roberto.doc,1148928,2015-09-10T10:49:38-04:00,,f22c2a4809cd6adbcae59ed91195209d,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 77, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Bhadwal-Suruchi.doc,88064,2015-09-10T10:49:38-04:00,,abab980b22014e7ce9f91988f83037ed,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 70, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Bhatt-Mihir R. .doc,131072,2015-09-10T10:49:38-04:00,,da40f1ecff21421f2ca42d977ef70003,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 85, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Birkmann-Joern.pdf,208504,2015-09-10T10:49:38-04:00,,130692d1c906133142a945c61e48f2d9,pronom,fmt/18,Acrobat PDF 1.4 - Portable Document Format,1.4,application/pdf,extension match pdf; byte match at [[0 8] [208497 5]],
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Bogardi-Janos.pdf,109220,2015-09-10T10:49:38-04:00,,36355f52b9dadf922300776d77e4acfd,pronom,fmt/17,Acrobat PDF 1.3 - Portable Document Format,1.3,application/pdf,extension match pdf; byte match at [[0 8] [109214 5]],
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Bonilla Vargas-Adriana.pdf,245492,2015-09-10T10:49:38-04:00,,76570da7581a70e64c214d1f44af152b,pronom,fmt/19,Acrobat PDF 1.5 - Portable Document Format,1.5,application/pdf,extension match pdf; byte match at [[0 8] [245487 5]],
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Bouwer-Laurens.pdf,109072,2015-09-10T10:49:38-04:00,,88b09a9189f6b0b3da011be9439e24b4,pronom,fmt/18,Acrobat PDF 1.4 - Portable Document Format,1.4,application/pdf,extension match pdf; byte match at [[0 8] [109066 5]],
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Bovo-Stefano.doc,37888,2015-09-10T10:49:38-04:00,,c17eb835a7a7d240e196ea93d55b2c32,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 74, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Brauch -Hans Guenter .doc,74752,2015-09-10T10:49:40-04:00,,80aa7999fa4d002defef346be62ba983,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 77, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Bresch-David Niklaus.doc,644096,2015-09-10T10:49:40-04:00,,0cdca11331b84ccf16efe76b78a8239e,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 70, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Brown-Simon.pdf,53111,2015-09-10T10:49:40-04:00,,ee29bb956bfd1194e58b5bb4a3ba9c68,pronom,fmt/17,Acrobat PDF 1.3 - Portable Document Format,1.3,application/pdf,extension match pdf; byte match at [[0 8] [53105 5]],
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Buckeridge-Marcos.doc,46592,2015-09-10T10:49:40-04:00,,35f58e767af3a1162a60d8ee466c7bc7,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 72, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Buckle-Philip.pdf,125615,2015-09-10T10:49:40-04:00,,242edbd868043752e3d3d47c9ebad421,pronom,fmt/17,Acrobat PDF 1.3 - Portable Document Format,1.3,application/pdf,extension match pdf; byte match at [[0 8] [125609 5]],
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Burton-Ian.doc,50176,2015-09-10T10:49:40-04:00,,950571d7e90948bc03be21d9825c7cc1,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 72, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/CAI-RONGSHUO.doc,80384,2015-09-10T10:49:40-04:00,,112c0c6b4e2c4237a7b501e9979166a5,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 66, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/CAMILLONI-INES.pdf,132379,2015-09-10T10:49:40-04:00,,9ab634089ed9d5256310fbf591e8bca7,pronom,fmt/17,Acrobat PDF 1.3 - Portable Document Format,1.3,application/pdf,extension match pdf; byte match at [[0 8] [132373 5]],
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/CELIS-ALEJANDRA.doc,58880,2015-09-10T10:49:40-04:00,,847216b1a3e6fcbde7c25f8a03122150,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 72, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/CHEVAL-SORIN.doc,79872,2015-09-10T10:49:40-04:00,,6eb9ae596bc49a913b54947100d0539d,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 85, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/CHIDIAK-MARTINA GABRIELA.doc,51200,2015-09-10T10:49:40-04:00,,e367c03f07b6b34d235cbf86135e17d2,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 72, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/CREUTIN-JEAN-DOMINIQUE.doc,69120,2015-09-10T10:49:40-04:00,,51b5fa99feb7c6c113f1c8ab28eccd4c,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 77, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/CRUCIANI-ANTONIO.doc,57856,2015-09-10T10:49:40-04:00,,9cd372595ae3ebb00e63a65901c02d4e,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 70, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Campbell-John.doc,98816,2015-09-10T10:49:40-04:00,,4e0d9f3afeca9eb018241d30b30b0838,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 77, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Campbell-Lendrum-Diarmid.doc,92672,2015-09-10T10:49:40-04:00,,89da7495335ec0397f6dcd56a069a197,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 77, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Campos-Maximiliano.doc,103424,2015-09-10T10:49:40-04:00,,bfa4d26df9fcd17adc63ac43ce5627f5,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 77, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Cardona-Omar-Dario.pdf,73912,2015-09-10T10:49:40-04:00,,6e427128426e32b317e51b37059ae417,pronom,fmt/19,Acrobat PDF 1.5 - Portable Document Format,1.5,application/pdf,extension match pdf; byte match at [[0 8] [73905 5]],
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Cathrine-Andersen.doc,35840,2015-09-10T10:49:40-04:00,,25249a52687e10ed7a2b718e8dd9a037,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 70, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Chambers-Lynda.doc,57856,2015-09-10T10:49:40-04:00,,4c40f75848de08abe791a4acd6f48801,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 77, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Chen-Boming.doc,42496,2015-09-10T10:49:40-04:00,,4d9a75dc86f4af1cf6a5006dfbcb8a4f,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 66, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Chen-Xing.pdf,24693,2015-09-10T10:49:40-04:00,,f0e12726cd669c147c4b3c6123fa65a6,pronom,fmt/17,Acrobat PDF 1.3 - Portable Document Format,1.3,application/pdf,extension match pdf; byte match at [[0 8] [24687 5]],
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Cheong -Tae Sung .doc,935424,2015-09-10T10:49:40-04:00,,44a79a1eb425b06e3baff154e9dd01b0,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 81, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Cheong-So-Min.doc,50688,2015-09-10T10:49:40-04:00,,a42e6d91c8c5f53a7c961d23460b4f6d,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 72, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Christophersen-Oyvind.doc,29696,2015-09-10T10:49:40-04:00,,ff2be4adef1bd36fee8d3ef51260de24,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 70, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Clot-Nicole.doc,49664,2015-09-10T10:49:40-04:00,,f629fe0b8e8bf4247ed98b0ca6964546,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 85, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Confalonieri-Ulisses.doc,49152,2015-09-10T10:49:40-04:00,,c912c5965aa53ebe5a0d226b9ad81be7,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 89, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Crowell-Mark.doc,55808,2015-09-10T10:49:40-04:00,,2b0a2825591ab8b4570920a83ed892e8,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 77, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Cutter-Susan.pdf,212849,2015-09-10T10:49:40-04:00,,b92bdac2d941bd063d7522ab2959ed02,pronom,fmt/19,Acrobat PDF 1.5 - Portable Document Format,1.5,application/pdf,extension match pdf; byte match at [[0 8] [212842 5]],
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/DE SMEDT-Sylvie.pdf,102745,2015-09-10T10:49:40-04:00,,64d06b57683a9aaa2c355af3db60f640,pronom,fmt/18,Acrobat PDF 1.4 - Portable Document Format,1.4,application/pdf,extension match pdf; byte match at [[0 8] [102739 5]],
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/DIOP-Cherif.doc,75776,2015-09-10T10:49:40-04:00,,109b552fdadf932ea93b7582d1081763,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 85, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/DU-YAODONG.doc,120832,2015-09-10T10:49:40-04:00,,82ab2322fcec400c37a569e9778a6824,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 66, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Darch-Geoff.pdf,84576,2015-09-10T10:49:40-04:00,,430793282738d996692df5b37668f92a,pronom,fmt/17,Acrobat PDF 1.3 - Portable Document Format,1.3,application/pdf,extension match pdf; byte match at [[0 8] [84570 5]],
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Davis-Ian.pdf,130643,2015-09-10T10:49:40-04:00,,245295cb583dd4d2fcb82788ed6b53cc,pronom,fmt/17,Acrobat PDF 1.3 - Portable Document Format,1.3,application/pdf,extension match pdf; byte match at [[0 8] [130637 5]],
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Decamps-Henri.doc,45056,2015-09-10T10:49:40-04:00,,3b29e26226efa5d49fad1ed4800739ec,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 72, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Deidda-Roberto.pdf,158948,2015-09-10T10:49:40-04:00,,e49eb2be82d6f63df85c6306d7739d8a,pronom,fmt/17,Acrobat PDF 1.3 - Portable Document Format,1.3,application/pdf,extension match pdf; byte match at [[0 8] [158942 5]],
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Dessai-Suraje.pdf,94405,2015-09-10T10:49:40-04:00,,41c79faa304c8281adfe6afb7bc2212f,pronom,fmt/17,Acrobat PDF 1.3 - Portable Document Format,1.3,application/pdf,extension match pdf; byte match at [[0 8] [94399 5]],
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Dlugolecki-Andrew.pdf,115133,2015-09-10T10:49:40-04:00,,c136a3c795af5c341a1f139dd500df05,pronom,fmt/17,Acrobat PDF 1.3 - Portable Document Format,1.3,application/pdf,extension match pdf; byte match at [[0 8] [115127 5]],
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Dotzek-Nikolai.pdf,40437,2015-09-10T10:49:40-04:00,,bd1fd87b62d3e0ba9a7edc9d23eb740a,pronom,fmt/18,Acrobat PDF 1.4 - Portable Document Format,1.4,application/pdf,extension match pdf; byte match at [[0 8] [40430 5]],
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Dougherty-William W.doc,86016,2015-09-10T10:49:40-04:00,,7a9a4bad8e1fa84613076d42e91788e4,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 72, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Dovers-Stephen.doc,47616,2015-09-10T10:49:40-04:00,,1cd801da30e2d559a6bad03ff354f9ac,pronom,fmt/40,Microsoft Word Document,97-2003,application/msword,"extension match doc; container name CompObj with byte match at 85, 20; name WordDocument with name only",
IPCC_for_ESPPA_dark_archive/IPCC-Harvard/IPCC-Harvard/Repository/SREX/Nominations/CV/Easterling-David.pdf,39653,2015-09-10T10:49:40-04:00,,1006df94785eaaca0741bbdbf20fa392,pronom,fmt/19,Acrobat PDF 1.5 - Portable Document Format,1.5,application/pdf,extension match pdf; byte match at [[0 8] [39646 5]],
